X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8851501.40553777,5425933.02812536,4204300,984340,2007,2007/07/22 04:00:00+00,1301,JANE ST,SAN MARINOWAY,,Major Arterial,Etobicoke York,7,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,40 to 44,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,Yes,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,382
-8851501.40553777,5425933.02812536,4204301,984340,2007,2007/07/22 04:00:00+00,1301,JANE ST,SAN MARINOWAY,,Major Arterial,Etobicoke York,7,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,383
-8851501.40553777,5425933.02812536,4204302,984340,2007,2007/07/22 04:00:00+00,1301,JANE ST,SAN MARINOWAY,,Major Arterial,Etobicoke York,7,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,None,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,384
-8851501.40553777,5425933.02812536,4204303,984340,2007,2007/07/22 04:00:00+00,1301,JANE ST,SAN MARINOWAY,,Major Arterial,Etobicoke York,7,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,385
-8851501.40553777,5425933.02812536,4204304,984340,2007,2007/07/22 04:00:00+00,1301,JANE ST,SAN MARINOWAY,,Major Arterial,Etobicoke York,7,43.744145,-79.51439,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,15 to 19,Minimal,,South,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),D31,386
-8840870.39416701,5413598.71613784,4209306,986597,2007,2007/07/26 04:00:00+00,250,CHRISTIE ST,BLOOR ST W,,Minor Arterial,Toronto and East York,11,43.664045,-79.41889,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,45 to 49,Major,,South,Motorcycle,Going Ahead,Other,"Ability Impaired, Alcohol",,,,,,,,,,Yes,,,,,,,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,387
-8840870.39416701,5413598.71613784,4209307,986597,2007,2007/07/26 04:00:00+00,250,CHRISTIE ST,BLOOR ST W,,Minor Arterial,Toronto and East York,11,43.664045,-79.41889,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,,Other,,,,,,,,,,,,,Yes,,,,,,,,Yes,,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),D14,388
-8817804.99567464,5425871.39258615,4210309,987007,2007,2007/07/30 04:00:00+00,129,KINGSTON RD,EGLINTON AVE E,,Major Arterial,Scarborough,24,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,Yes,,,Yes,Yes,Yes,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,389
-8817804.99567464,5425871.39258615,4210310,987007,2007,2007/07/30 04:00:00+00,129,KINGSTON RD,EGLINTON AVE E,,Major Arterial,Scarborough,24,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,Yes,,,Yes,Yes,Yes,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,390
-8817804.99567464,5425871.39258615,4210311,987007,2007,2007/07/30 04:00:00+00,129,KINGSTON RD,EGLINTON AVE E,,Major Arterial,Scarborough,24,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,Yes,,,Yes,Yes,Yes,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,391
-8817804.99567464,5425871.39258615,4210312,987007,2007,2007/07/30 04:00:00+00,129,KINGSTON RD,EGLINTON AVE E,,Major Arterial,Scarborough,24,43.743745,-79.21169,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Minimal,,South,Municipal Transit Bus (TTC),Turning Left,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,,Yes,Yes,Yes,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,392
-8821422.87912542,5431559.0055402,4226246,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,393
-8821422.87912542,5431559.0055402,4226247,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,394
-8821422.87912542,5431559.0055402,4226248,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,395
-8821422.87912542,5431559.0055402,4226249,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,396
-8821422.87912542,5431559.0055402,4226250,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Minimal,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,397
-8821422.87912542,5431559.0055402,4226251,993905,2007,2007/09/02 04:00:00+00,324,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,None,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,142,Woburn North,137,Woburn (137),D43,398
-8833578.96752005,5414106.54601776,4229801,995372,2007,2007/09/24 04:00:00+00,235,BROADVIEW AVE,VICTOR AVE,,Minor Arterial,Toronto and East York,14,43.667345,-79.35339,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,68,North Riverdale,68,North Riverdale (68),D55,399
-8833578.96752005,5414106.54601776,4229802,995372,2007,2007/09/24 04:00:00+00,235,BROADVIEW AVE,VICTOR AVE,,Minor Arterial,Toronto and East York,14,43.667345,-79.35339,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,68,North Riverdale,68,North Riverdale (68),D55,400
-8856432.85897991,5421634.93622819,4406116,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Passenger,80 to 84,Fatal,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,401
-8856432.85897991,5421634.93622819,4406117,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Passenger,80 to 84,Fatal,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,402
-8856432.85897991,5421634.93622819,4406118,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,403
-8856432.85897991,5421634.93622819,4406119,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Driver,70 to 74,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,404
-8856432.85897991,5421634.93622819,4406120,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,405
-8856432.85897991,5421634.93622819,4406121,997564,2007,2007/10/19 04:00:00+00,1010,BERGAMOT AVE,ISLINGTON AVE,,Collector,Etobicoke York,1,43.716245,-79.55869,Mid-Block,,No Control,Rain,Daylight,Wet,Fatal,Approaching,Driver,55 to 59,None,,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,Yes,,,,Yes,,4,Rexdale-Kipling,4,Rexdale-Kipling (4),D23,406
-8860507.15234294,5417000.17020015,4293121,997765,2007,2007/10/21 04:00:00+00,235,215 CARLINGVIEW Driv,,,Major Arterial,Etobicoke York,1,43.686145,-79.59529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,West,"Automobile, Station Wagon",Other,,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,407
-8860507.15234294,5417000.17020015,4293122,997765,2007,2007/10/21 04:00:00+00,235,215 CARLINGVIEW Driv,,,Major Arterial,Etobicoke York,1,43.686145,-79.59529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,,,Other,Other,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,408
-8860507.15234294,5417000.17020015,4293123,997765,2007,2007/10/21 04:00:00+00,235,215 CARLINGVIEW Driv,,,Major Arterial,Etobicoke York,1,43.686145,-79.59529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,,,Other,Other,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,409
-8860507.15234294,5417000.17020015,4293124,997765,2007,2007/10/21 04:00:00+00,235,215 CARLINGVIEW Driv,,,Major Arterial,Etobicoke York,1,43.686145,-79.59529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,unknown,None,,,Other,Other,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,410
-8860507.15234294,5417000.17020015,4293125,997765,2007,2007/10/21 04:00:00+00,235,215 CARLINGVIEW Driv,,,Major Arterial,Etobicoke York,1,43.686145,-79.59529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,,,Other,Other,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,411
-8832677.27964462,5425917.61920195,4253290,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,45 to 49,None,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,412
-8832677.27964462,5425917.61920195,4253291,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,413
-8832677.27964462,5425917.61920195,4253292,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,414
-8832677.27964462,5425917.61920195,4253293,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,415
-8832677.27964462,5425917.61920195,4253294,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,416
-8832677.27964462,5425917.61920195,4253295,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,417
-8832677.27964462,5425917.61920195,4253296,1005767,2007,2007/11/30 05:00:00+00,1814,DON MILLS RD,LAWRENCE AVE E,,Major Arterial,North York,16,43.744045,-79.34529,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,,North,"Automobile, Station Wagon",Overtaking,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,42,Banbury-Don Mills,42,Banbury-Don Mills (42),D33,418
-8838566.08070759,5415183.85334534,4262411,1009854,2007,2007/12/02 05:00:00+00,258,267 DAVENPORT Rd,,,Major Arterial,Toronto and East York,11,43.674345,-79.39819,Mid-Block,,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,West,"Automobile, Station Wagon",Changing Lanes,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,95,Annex,95,Annex (95),D53,419
-8838566.08070759,5415183.85334534,4262412,1009854,2007,2007/12/02 05:00:00+00,258,267 DAVENPORT Rd,,,Major Arterial,Toronto and East York,11,43.674345,-79.39819,Mid-Block,,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,95,Annex,95,Annex (95),D53,420
-8838566.08070759,5415183.85334534,4262413,1009854,2007,2007/12/02 05:00:00+00,258,267 DAVENPORT Rd,,,Major Arterial,Toronto and East York,11,43.674345,-79.39819,Mid-Block,,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,East,Other,,,,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,95,Annex,95,Annex (95),D53,421
-8826877.53417429,5425532.40448169,4266501,1011759,2007,2007/12/08 05:00:00+00,1949,1073 WARDEN AVE,,,Major Arterial,Scarborough,21,43.741545,-79.29319,Mid-Block,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,,,,Yes,,119,Wexford/Maryvale,119,Wexford/Maryvale (119),D41,422
-8826877.53417429,5425532.40448169,4266502,1011759,2007,2007/12/08 05:00:00+00,1949,1073 WARDEN AVE,,,Major Arterial,Scarborough,21,43.741545,-79.29319,Mid-Block,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Rear End,Driver,60 to 64,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,Yes,,119,Wexford/Maryvale,119,Wexford/Maryvale (119),D41,423
-8820933.07336593,5426811.37931191,5308776,1014650,2008,2008/01/14 05:00:00+00,2232,35 BENDALE BLVD,,,Local,Scarborough,21,43.749845,-79.23979,Mid-Block,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,157,Bendale South,127,Bendale (127),D43,424
-8820933.07336593,5426811.37931191,5308777,1014650,2008,2008/01/14 05:00:00+00,2232,35 BENDALE BLVD,,,Local,Scarborough,21,43.749845,-79.23979,Mid-Block,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,157,Bendale South,127,Bendale (127),D43,425
-8836072.52411382,5410521.55638126,5399136,1055774,2008,2008/08/01 04:00:00+00,2307,LAKE SHORE W BLVD E,YONGE ST,,Major Arterial,Toronto and East York,10,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,,West,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,Yes,,Yes,,Yes,,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),D52,426
-8820933.07336593,5426811.37931191,5308778,1014650,2008,2008/01/14 05:00:00+00,2232,35 BENDALE BLVD,,,Local,Scarborough,21,43.749845,-79.23979,Mid-Block,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,157,Bendale South,127,Bendale (127),D43,427
-8820933.07336593,5426811.37931191,5308779,1014650,2008,2008/01/14 05:00:00+00,2232,35 BENDALE BLVD,,,Local,Scarborough,21,43.749845,-79.23979,Mid-Block,,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,157,Bendale South,127,Bendale (127),D43,428
-8822202.11556097,5440181.89077369,5326661,1023204,2008,2008/02/03 05:00:00+00,343,STEELES AVE E,MARKHAM RD,,Major Arterial,Scarborough,23,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,130,Milliken,130,Milliken (130),D42,429
-8822202.11556097,5440181.89077369,5326662,1023204,2008,2008/02/03 05:00:00+00,343,STEELES AVE E,MARKHAM RD,,Major Arterial,Scarborough,23,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,130,Milliken,130,Milliken (130),D42,430
-8822202.11556097,5440181.89077369,5326663,1023204,2008,2008/02/03 05:00:00+00,343,STEELES AVE E,MARKHAM RD,,Major Arterial,Scarborough,23,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,130,Milliken,130,Milliken (130),D42,431
-8822202.11556097,5440181.89077369,5326664,1023204,2008,2008/02/03 05:00:00+00,343,STEELES AVE E,MARKHAM RD,,Major Arterial,Scarborough,23,43.836545,-79.25119,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,None,,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,Yes,Yes,Yes,,130,Milliken,130,Milliken (130),D42,432
-8819730.82286536,5429770.65154918,5323837,1021846,2008,2008/02/17 05:00:00+00,1058,910 MARKHAM Rd,PAINTED POST Driv,,Major Arterial,Scarborough,24,43.769045,-79.22899,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,65 to 69,Major,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,433
-8819730.82286536,5429770.65154918,5323838,1021846,2008,2008/02/17 05:00:00+00,1058,910 MARKHAM Rd,PAINTED POST Driv,,Major Arterial,Scarborough,24,43.769045,-79.22899,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Passenger,20 to 24,Minimal,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,434
-8819730.82286536,5429770.65154918,5323839,1021846,2008,2008/02/17 05:00:00+00,1058,910 MARKHAM Rd,PAINTED POST Driv,,Major Arterial,Scarborough,24,43.769045,-79.22899,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,435
-8819730.82286536,5429770.65154918,5323840,1021846,2008,2008/02/17 05:00:00+00,1058,910 MARKHAM Rd,PAINTED POST Driv,,Major Arterial,Scarborough,24,43.769045,-79.22899,Mid-Block,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,Minimal,,North,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,436
-8853738.92730271,5402863.87688529,5331655,1025521,2008,2008/02/18 05:00:00+00,103,LAKE SHORE BLVD W,THIRTY FIFTH ST,,Major Arterial,Etobicoke York,3,43.594245,-79.53449,Mid-Block,,No Control,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,,East,"Automobile, Station Wagon",Other,Lost control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,19,Long Branch,19,Long Branch (19),D22,437
-8843965.07601106,5432730.87388038,5326613,1023187,2008,2008/02/24 05:00:00+00,2132,BATHURST ST,CARPENTER RD,,Major Arterial,North York,618,43.788245,-79.44669,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,60 to 64,Minor,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,35,Westminster-Branson,35,Westminster-Branson (35),D32,438
-8843965.07601106,5432730.87388038,5326614,1023187,2008,2008/02/24 05:00:00+00,2132,BATHURST ST,CARPENTER RD,,Major Arterial,North York,618,43.788245,-79.44669,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,65 to 69,Minor,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,,,Yes,,35,Westminster-Branson,35,Westminster-Branson (35),D32,439
-8843965.07601106,5432730.87388038,5326615,1023187,2008,2008/02/24 05:00:00+00,2132,BATHURST ST,CARPENTER RD,,Major Arterial,North York,618,43.788245,-79.44669,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,15 to 19,Fatal,8,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,35,Westminster-Branson,35,Westminster-Branson (35),D32,440
